id,label_0,label_1,label_2,label_3
365,0.9999926,7.310992e-06,2.9307468e-10,6.762639e-08
409,0.0063192523,0.032760177,0.92462415,0.036296494
83,0.0027662972,0.978571,0.006431852,0.012230895
199,0.0027541253,0.9660342,0.030691408,0.00052033446
202,3.1680436e-05,0.9970266,1.8311384e-06,0.002939839
193,7.3235334e-08,0.99994516,4.4759236e-08,5.4750108e-05
573,2.4894538e-08,6.434192e-10,6.258169e-14,1.0
305,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
167,8.5879446e-07,0.99999917,1.4475305e-11,1.2533331e-11
288,1.0,1.9096621e-16,1.4695547e-24,1.3462288e-09
491,3.5599332e-06,0.0014575459,6.176486e-05,0.99847716
300,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
217,6.341269e-05,0.9945668,0.0004261836,0.004943687
544,5.3810072e-05,3.1542786e-05,7.436079e-07,0.9999138
505,0.0002332149,0.0116489595,0.0069964714,0.98112136
364,0.9999926,7.310992e-06,2.9307468e-10,6.762639e-08
180,0.0140984785,0.9288046,0.057005476,9.14225e-05
382,0.008230634,0.00051686255,0.9905815,0.0006709289
298,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
246,0.9997398,0.00023950326,1.2079357e-05,8.676918e-06
472,7.519705e-07,2.2221826e-05,2.8846764e-10,0.9999771
16,0.0033848335,0.90247935,0.09356968,0.00056609575
218,6.341269e-05,0.9945668,0.0004261836,0.004943687
486,6.014723e-07,2.0760652e-05,1.0726964e-10,0.99997866
315,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
98,5.818354e-07,0.9999355,8.370547e-07,6.3052204e-05
363,0.99992526,9.909002e-07,9.21454e-08,7.36855e-05
478,1.0469393e-09,8.109763e-12,1.49504e-15,1.0
562,3.970983e-10,2.3941023e-12,2.4587545e-14,1.0
120,1.21875955e-05,0.99998784,4.2902232e-10,5.6988525e-10
524,1.3847264e-07,2.743298e-06,6.802206e-11,0.99999714
5,0.0021297187,0.9677642,0.011326995,0.018779088
185,1.3940149e-05,0.9999763,6.241738e-06,3.5808368e-06
432,0.02599971,8.844673e-05,0.9644301,0.009481785
565,3.970983e-10,2.3941023e-12,2.4587545e-14,1.0
396,0.021093845,0.0029850518,0.95349,0.022431146
454,0.010654489,0.09124785,0.8843608,0.013736892
384,1.669311e-05,0.9999833,2.4472755e-09,3.081256e-09
457,6.055323e-05,2.7351922e-07,0.99513924,0.004800005
314,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
359,0.9541002,0.0021126645,0.013095571,0.03069164
139,2.5201769e-05,0.95321983,4.3127628e-05,0.046711918
174,0.0001829213,0.9819472,0.017531538,0.0003383157
41,0.0030392157,0.66013485,0.13468842,0.20213759
238,0.9997118,0.00013256095,0.00015140497,4.2357087e-06
50,2.3722809e-05,0.99989605,4.833947e-06,7.532021e-05
435,0.00038525113,0.00023746623,0.98471665,0.014660598
186,0.00026328035,0.9992643,0.0004345261,3.7839563e-05
44,1.2458229e-08,0.99947315,1.8088504e-10,0.0005268171
313,0.9999982,3.33446e-09,5.3321884e-07,1.314628e-06
576,2.4894538e-08,6.434192e-10,6.258169e-14,1.0
301,0.9999982,3.33446e-09,5.3321884e-07,1.314628e-06
326,0.96988463,3.940273e-05,6.437713e-06,0.030069439
149,8.275818e-06,0.99905473,7.254434e-05,0.0008644424
161,0.031589966,0.27804923,0.68675935,0.003601487
13,3.3951306e-05,0.99065536,0.003612704,0.005698023
231,0.9997118,0.00013256095,0.00015140497,4.2357087e-06
490,3.5599332e-06,0.0014575459,6.176486e-05,0.99847716
410,0.0063192523,0.032760177,0.92462415,0.036296494
4,5.3244094e-06,0.9999912,1.8175994e-06,1.6660201e-06
65,1.7139104e-05,0.9998796,4.1008607e-05,6.224186e-05
271,0.997997,6.717153e-08,2.1799224e-05,0.0019811674
73,6.629149e-07,0.99865675,1.4029794e-05,0.0013285873
425,0.039401703,0.019852296,0.93950343,0.0012425904
147,0.005437688,0.16580507,0.009524142,0.8192331
153,0.0012692024,0.98952836,0.0024714912,0.0067310156
329,0.9983181,0.0016819085,1.3298025e-09,9.624091e-08
405,0.0011490582,2.6142282e-06,0.998723,0.00012540573
258,0.9999999,3.2849805e-09,5.6367445e-12,6.0496745e-08
281,0.997997,6.717153e-08,2.1799224e-05,0.0019811674
475,7.519705e-07,2.2221826e-05,2.8846764e-10,0.9999771
197,4.2657112e-07,0.9975592,1.7844827e-06,0.0024385883
393,3.4448854e-05,6.186452e-07,0.99979645,0.00016848612
78,0.0072140414,0.9922544,8.134103e-05,0.00045017208
420,0.0007494974,0.004207711,0.99432003,0.00072274636
35,7.4627833e-06,0.9995555,8.652758e-05,0.00035049487
523,1.3847264e-07,2.743298e-06,6.802206e-11,0.99999714
441,5.3660446e-05,6.581682e-06,0.99697554,0.002964186
222,5.504329e-07,0.9999958,6.735907e-09,3.5699272e-06
259,0.9999999,3.2849805e-09,5.6367445e-12,6.0496745e-08
108,2.4931873e-05,0.97749454,6.5572535e-06,0.022474034
240,0.9997398,0.00023950326,1.2079357e-05,8.676918e-06
459,1.3852995e-05,5.3510905e-07,1.5633512e-07,0.99998546
189,0.00018602604,0.93406606,0.011809677,0.05393824
511,0.0004917255,0.009255268,0.01128226,0.9789707
501,2.5493788e-05,3.7215925e-10,9.72944e-13,0.9999745
437,0.0052874256,0.0028286602,0.9870546,0.0048292466
233,0.9997118,0.00013256095,0.00015140497,4.2357087e-06
136,1.913675e-05,0.9999801,5.767752e-07,2.0299925e-07
267,0.9993253,0.00064645667,2.5731282e-05,2.5609327e-06
7,0.00023797256,0.994319,0.0039053767,0.0015375754
462,1.6280874e-08,1.5548925e-06,1.7356847e-14,0.99999845
465,1.8293922e-07,8.801401e-08,8.8964136e-10,0.99999964
550,4.5094887e-07,6.446768e-05,9.606961e-10,0.99993503
12,0.0006788447,0.95287365,0.03095533,0.015492123
416,4.8584134e-05,0.00010492761,0.97661257,0.023233932
43,1.2458229e-08,0.99947315,1.8088504e-10,0.0005268171
543,5.3810072e-05,3.1542786e-05,7.436079e-07,0.9999138
280,0.997997,6.717153e-08,2.1799224e-05,0.0019811674
275,1.0,1.9096621e-16,1.4695547e-24,1.3462288e-09
546,4.5094887e-07,6.446768e-05,9.606961e-10,0.99993503
347,0.9983181,0.0016819085,1.3298025e-09,9.624091e-08
207,0.002197358,0.9668247,0.030174902,0.00080308586
293,1.0,1.9096621e-16,1.4695547e-24,1.3462288e-09
534,9.439482e-07,8.547068e-05,1.2201406e-06,0.9999124
203,3.1680436e-05,0.9970266,1.8311384e-06,0.002939839
125,1.3992812e-06,0.9661936,5.584994e-06,0.033799373
141,9.164768e-05,0.9682843,0.023513023,0.008111061
316,0.99998236,8.825367e-09,1.8518452e-10,1.7588864e-05
545,5.3810072e-05,3.1542786e-05,7.436079e-07,0.9999138
170,0.039265454,0.93411034,0.011113138,0.015511086
146,0.011131074,0.9122425,0.056431618,0.020194778
117,1.0336137e-06,0.9933647,1.7785238e-06,0.0066324985
234,0.9997118,0.00013256095,0.00015140497,4.2357087e-06
399,0.0005873389,0.0043760394,0.994619,0.00041752157
169,0.039265454,0.93411034,0.011113138,0.015511086
