-59.9999680000000	240.278293231000
-59.9949653333000	240.261646403000
-59.9899626667000	240.204649015000
-59.9849600000000	240.206632615000
-59.9799573333000	240.158608641000
-59.9749546667000	240.157099301000
-59.9699520000000	240.084849544000
-59.9649493333000	240.185916318000
-59.9599466667000	240.158774247000
-59.9549440000000	240.172018593000
-59.9499413333000	240.135551419000
-59.9449386667000	240.192546765000
-59.9399360000000	240.169570791000
-59.9349333333000	240.177930993000
-59.9299306667000	240.163423179000
-59.9249280000000	240.215136889000
-59.9199253333000	240.150167962000
-59.9149226667000	240.186556955000
-59.9099200000000	240.134152155000
-59.9049173333000	240.194900001000
-59.8999146667000	240.175617014000
-59.8949120000000	240.189272245000
-59.8899093333000	240.179238624000
-59.8849066667000	240.169177745000
-59.8799040000000	240.124131394000
-59.8749013333000	240.194498879000
-59.8698986667000	240.172816394000
-59.8648960000000	240.209248808000
-59.8598933333000	240.163351530000
-59.8548906667000	240.212353998000
-59.8498880000000	240.149109686000
-59.8448853333000	240.233150734000
-59.8398826667000	240.205327867000
-59.8348800000000	240.257928582000
-59.8298773333000	240.183149241000
-59.8248746667000	240.265567927000
-59.8198720000000	240.210579561000
-59.8148693333000	240.241286724000
-59.8098666667000	240.183666558000
-59.8048640000000	240.266809995000
-59.7998613333000	240.192379555000
-59.7948586667000	240.201746043000
-59.7898560000000	240.137037014000
-59.7848533333000	240.218116167000
-59.7798506667000	240.166948952000
-59.7748480000000	240.179309359000
-59.7698453333000	240.127753112000
-59.7648426667000	240.159413463000
-59.7598400000000	240.103690234000
-59.7548373333000	240.149149238000
-59.7498346667000	240.097208737000
-59.7448320000000	240.139449074000
-59.7398293333000	240.122751907000
-59.7348266667000	240.132199256000
-59.7298240000000	240.085237151000
-59.7248213333000	240.099229565000
-59.7198186667000	240.041812888000
-59.7148160000000	240.038495643000
-59.7098133333000	240.032895219000
-59.7048106667000	240.101499744000
-59.6998080000000	240.033480950000
-59.6948053333000	240.045984592000
-59.6898026667000	240.004768088000
-59.6848000000000	240.054826949000
-59.6797973333000	240.028525043000
-59.6747946667000	240.058346745000
-59.6697920000000	239.987417792000
-59.6647893333000	240.052467165000
-59.6597866667000	240.000883834000
-59.6547840000000	240.001883843000
-59.6497813333000	239.980502690000
-59.6447786667000	240.032693973000
-59.6397760000000	239.994647165000
-59.6347733333000	240.001300981000
-59.6297706667000	239.965238366000
-59.6247680000000	239.953606256000
-59.6197653333000	239.955067681000
-59.6147626667000	239.949668405000
-59.6097600000000	239.911700269000
-59.6047573333000	239.958781507000
-59.5997546667000	239.916794519000
-59.5947520000000	239.910076171000
-59.5897493333000	239.837237073000
-59.5847466667000	239.882308041000
-59.5797440000000	239.809945814000
-59.5747413333000	239.839539873000
-59.5697386667000	239.760744466000
-59.5647360000000	239.829462557000
-59.5597333333000	239.787441774000
-59.5547306667000	239.772979855000
-59.5497280000000	239.726524964000
-59.5447253333000	239.778587323000
-59.5397226667000	239.712860908000
-59.5347200000000	239.697067638000
-59.5297173333000	239.665632140000
-59.5247146667000	239.712384444000
-59.5197120000000	239.616833421000
-59.5147093333000	239.642537500000
-59.5097066667000	239.624215798000
-59.5047040000000	239.645986473000
-59.4997013333000	239.616336850000
-59.4946986667000	239.561365290000
-59.4896960000000	239.546347161000
-59.4846933333000	239.565997993000
-59.4796906667000	239.528081632000
-59.4746880000000	239.561244173000
-59.4696853333000	239.482957632000
-59.4646826667000	239.550958053000
-59.4596800000000	239.480638346000
-59.4546773333000	239.485172081000
-59.4496746667000	239.438554352000
-59.4446720000000	239.451849358000
-59.4396693333000	239.411754913000
-59.4346666667000	239.408355873000
-59.4296640000000	239.337614034000
-59.4246613333000	239.344493915000
-59.4196586667000	239.280787476000
-59.4146560000000	239.328502473000
-59.4096533333000	239.224167767000
-59.4046506667000	239.249277263000
-59.3996480000000	239.138030087000
-59.3946453333000	239.128025224000
-59.3896426667000	238.987657898000
-59.3846400000000	238.944094401000
-59.3796373333000	238.827286028000
-59.3746346667000	238.706849290000
-59.3696320000000	238.531421189000
-59.3646293333000	238.370238622000
-59.3596266667000	238.028098799000
-59.3546240000000	237.807572033000
-59.3496213333000	237.547093944000
-59.3446186667000	237.381508505000
-59.3396160000000	237.089792095000
-59.3346133333000	236.831060128000
-59.3296106667000	236.501928817000
-59.3246080000000	236.312380442000
-59.3196053333000	236.130127193000
-59.3146026667000	235.972431595000
-59.3096000000000	235.671666017000
-59.3045973333000	235.366144717000
-59.2995946667000	235.002656560000
-59.2945920000000	234.719962451000
-59.2895893333000	234.438170733000
