id,label_0,label_1,label_2,label_3
1,0.9997776,9.790628e-05,0.00012436809,1.36473375e-08
2,0.99965143,4.1956708e-05,0.00030664454,2.1983142e-09
3,0.9999927,6.2365807e-06,1.1156957e-06,2.7086307e-11
4,0.03877833,0.9612211,8.4761986e-08,4.8740327e-07
5,0.9999356,3.237711e-05,3.1908847e-05,1.0138085e-08
6,0.98977894,5.7749558e-06,0.010215261,5.353e-08
7,0.99996626,2.4088718e-06,3.1369513e-05,1.292315e-09
8,0.99988616,6.7255917e-07,0.00011310113,6.771321e-10
9,0.99321765,1.6329283e-05,0.006765531,5.0068485e-07
10,0.9999697,8.885414e-06,2.127887e-05,1.3140459e-09
11,0.99996805,3.0629686e-05,1.2990375e-06,5.8044323e-11
12,0.99999523,3.186314e-06,1.5780832e-06,6.0682785e-11
13,0.000121700534,0.9998783,2.302727e-10,8.0923285e-14
14,0.00035202407,0.999648,1.5144156e-09,2.5518976e-11
15,5.24683e-07,0.9999995,3.5298216e-11,5.110147e-13
16,4.8224033e-06,0.99999523,7.788618e-10,6.9996656e-12
17,1.0608195e-08,1.0,1.6512974e-13,1.9747058e-16
18,6.881302e-06,0.9999912,1.3800684e-07,1.7386695e-06
19,0.06650241,0.9334701,2.7493243e-05,8.17239e-10
20,0.023454553,0.97653985,5.630482e-06,3.3762614e-08
21,0.0005705337,0.9994294,5.292683e-09,4.392035e-12
22,7.0978975e-05,0.99992895,9.843587e-09,1.0532539e-09
23,9.905273e-07,0.99999905,1.4829482e-12,1.1834163e-17
24,0.6595229,0.33912632,0.0013507652,3.0347753e-09
25,1.8178636e-07,0.99999976,4.230877e-15,2.6991892e-20
26,1.1189921e-08,1.0,1.2513383e-13,8.4745964e-16
27,2.5731211e-08,1.0,3.858927e-12,9.299547e-14
28,1.1100268e-10,1.0,5.7337335e-18,5.097852e-21
29,6.8083197e-09,1.0,1.2906267e-13,1.6607279e-14
30,1.231318e-10,2.0208717e-09,0.9869899,0.013010078
31,0.96427435,1.1097928e-05,0.035708882,5.639453e-06
32,3.2638212e-13,9.775283e-16,1.0,1.05939896e-10
33,1.8574945e-11,1.3498123e-10,0.018744815,0.9812552
34,0.013530686,3.970477e-08,0.9864694,1.8310112e-09
35,6.351486e-06,7.973437e-07,0.9999894,3.5281957e-06
36,6.932432e-05,4.29385e-09,0.99992824,2.4177075e-06
37,1.0176096e-05,8.029604e-10,0.9999895,3.8628724e-07
38,4.936423e-06,4.9070127e-06,0.02231011,0.97768
39,0.98711723,2.4390176e-06,0.012879845,5.438573e-07
40,1.2186105e-07,9.786918e-08,0.45208105,0.54791874
41,8.585278e-12,7.2589704e-13,0.9999944,5.6341837e-06
42,4.796757e-15,4.028278e-12,0.013281234,0.9867187
43,2.7324978e-15,8.6107044e-13,2.9042949e-05,0.9999709
44,1.8313119e-10,5.993747e-10,9.174641e-09,1.0
45,2.7976866e-16,2.7176015e-12,9.426634e-09,1.0
46,4.9269067e-10,6.1287636e-08,0.0007764738,0.99922335
47,3.8056465e-09,5.816769e-09,7.8383855e-06,0.99999213
48,4.2741884e-13,5.457358e-11,1.5398509e-06,0.99999845
49,1.1781548e-17,7.787649e-14,1.3608321e-06,0.9999987
50,8.006455e-14,1.7936952e-11,3.0430914e-07,0.99999964
51,8.3306084e-11,8.692904e-10,7.3120877e-06,0.9999927
52,8.783245e-15,9.819349e-12,3.247032e-05,0.9999676
53,1.3104956e-14,6.2221946e-12,3.3998838e-08,1.0
54,1.4245646e-15,4.3515022e-12,4.210231e-06,0.9999958
55,3.1535335e-13,6.0375344e-11,1.8009692e-05,0.999982
56,9.245431e-21,5.63768e-16,9.991971e-09,1.0
