id,label_0,label_1,label_2,label_3
63,1.0,4.4679435e-13,9.544343e-12,2.2664905e-13
707,1.6181972e-12,2.3040836e-09,0.9999994,6.4306465e-07
246,1.0,6.2851315e-14,2.7393147e-11,2.3363234e-13
298,7.2801803e-10,0.9999312,3.243721e-08,6.878471e-05
856,2.066076e-08,0.0002655593,8.566674e-07,0.9997336
514,5.158114e-06,1.9439932e-11,0.9999949,7.761595e-10
574,2.155544e-11,2.1005588e-09,0.9999995,4.4112508e-07
53,0.9500917,0.0011934557,0.047211584,0.001503272
733,0.00053716754,1.1543626e-06,0.99945515,6.437265e-06
894,5.0878742e-18,2.181939e-12,3.111473e-25,1.0
119,1.0,2.9877584e-13,1.7593769e-09,5.1563127e-13
561,1.8754928e-06,4.2388947e-07,0.999995,2.6193406e-06
151,0.99999964,2.4671393e-10,3.852526e-07,4.6246512e-10
245,1.0,3.0270812e-12,8.970332e-10,2.2837932e-12
37,0.9999994,1.3862861e-09,6.03634e-07,1.6186773e-10
705,5.5539826e-12,4.018736e-13,1.0,1.7988849e-09
844,8.1107145e-14,1.2465265e-09,1.7434089e-17,1.0
596,9.379028e-14,1.9315556e-10,0.9999999,8.2674276e-08
688,1.6813067e-14,1.315476e-10,0.9999995,4.6256986e-07
518,7.999842e-15,1.1489514e-10,0.99999976,2.6254742e-07
648,5.645802e-09,1.1859688e-09,0.9999999,9.770121e-08
135,1.0,3.912871e-11,1.273571e-08,8.205112e-11
99,1.0,4.1611614e-12,1.7796516e-08,1.3771617e-11
334,5.215401e-09,0.9997842,1.1194561e-06,0.00021481827
488,7.839605e-14,0.99999917,4.6198635e-13,8.079316e-07
653,3.6970107e-07,2.7734108e-12,0.99999964,1.1379381e-09
186,0.99999976,1.8444193e-09,2.6541863e-07,1.519633e-10
101,0.9999591,3.4924885e-09,4.0893137e-05,1.6636072e-08
315,1.4817637e-08,0.998863,1.493218e-07,0.0011369246
432,9.313524e-14,0.9999988,2.8782504e-12,1.207201e-06
896,1.9470985e-14,6.370194e-10,2.8210555e-19,1.0
400,2.9034807e-15,1.0,1.092187e-12,1.208662e-08
397,7.206001e-13,0.99999475,2.88719e-12,5.2825903e-06
834,5.5632072e-11,0.0021915557,1.9723515e-13,0.9978085
349,3.2414368e-07,0.9491275,0.006103935,0.04476823
