id,label_0,label_1,label_2,label_3
1,0.96127063,0.028467521,0.009307967,0.00095382484
2,0.99054456,0.008202968,0.0009550665,0.0002973869
3,0.99885476,0.00094778,0.00018859185,8.862802e-06
4,0.49937338,0.23134585,6.423214e-05,0.2692166
5,0.99700636,0.00089506165,0.0020385066,6.001245e-05
6,0.9929715,9.325754e-05,0.006935298,4.7468216e-09
7,0.9351986,0.0059051374,0.058522843,0.00037344205
8,0.6794049,0.026686333,0.29232216,0.001586549
9,0.47192758,0.11131208,0.37660098,0.040159427
10,0.9575727,0.005925495,0.034971163,0.0015306703
11,0.9530072,0.009169325,0.037516207,0.00030727763
12,0.99968684,0.00022146618,9.088659e-05,7.955388e-07
13,0.0029409355,0.997059,1.6139371e-07,2.2096215e-08
14,0.1265123,0.87292534,4.9789105e-06,0.0005573569
15,0.019761706,0.5559935,2.2433529e-05,0.4242224
16,0.101639934,0.8916035,4.2671865e-05,0.0067138774
17,0.0010585765,0.9989366,8.2145743e-07,4.0768205e-06
18,0.03661795,0.8790884,0.00059056614,0.0837031
19,0.19182663,0.44951916,1.3197889e-05,0.3586411
20,0.058546722,0.031312987,3.1953246e-06,0.9101371
21,0.022908626,0.9770025,2.4768126e-06,8.6400425e-05
22,0.0033534677,0.9966461,3.0945546e-07,9.3559144e-08
23,0.0002732312,0.9997266,6.944349e-08,1.5413251e-07
24,0.0049675116,0.08446741,3.3804274e-06,0.9105616
25,0.00018710448,0.9998129,6.853886e-08,1.5220973e-08
26,0.008611418,0.9886099,2.434125e-06,0.002776198
27,0.00020842248,0.99979144,1.1099938e-07,2.1044574e-08
28,8.693266e-06,0.9999913,3.4232843e-09,1.5256171e-10
29,0.0053201253,0.99429625,3.566948e-06,0.00038001552
30,3.543732e-10,8.738473e-07,0.99999917,4.9222723e-11
31,2.5213578e-05,0.00036512018,0.99960357,6.017484e-06
32,1.0094173e-10,1.6760752e-07,0.9999999,8.5703464e-14
33,3.818883e-11,3.15196e-07,0.99999964,2.609249e-11
34,6.7967264e-11,2.6539249e-08,1.0,2.7170237e-14
35,9.632219e-07,0.00021863209,0.9997801,2.9171412e-07
36,6.8260937e-07,1.0063545e-05,0.9999893,7.7969804e-11
37,1.7884806e-06,5.736211e-05,0.9999409,7.223461e-09
38,0.016539395,0.008614832,0.9748458,2.1184992e-08
39,1.0426885e-06,4.4091075e-06,0.9999945,5.3250942e-11
40,6.1972745e-12,2.445316e-08,1.0,1.155882e-14
41,6.137994e-17,9.908049e-13,1.0,7.142969e-24
42,7.2331936e-09,9.979309e-08,7.7060745e-12,0.9999999
43,2.1638558e-09,3.415314e-08,2.6618773e-13,1.0
44,1.0800587e-14,5.1006546e-13,1.5798407e-17,1.0
45,3.871173e-15,1.385698e-12,1.0101641e-15,1.0
46,7.072856e-06,1.4922699e-05,9.65691e-09,0.99997807
47,5.9020003e-06,8.356492e-05,2.0999031e-09,0.9999105
48,7.4947656e-07,3.399144e-06,8.0592956e-11,0.9999958
49,4.0002026e-11,5.661252e-10,6.8491313e-15,1.0
50,2.790966e-12,1.5614554e-10,1.3158863e-13,1.0
51,0.000118541306,0.00052800716,2.473791e-08,0.99935347
52,6.195417e-08,4.2310054e-07,2.4774233e-10,0.9999994
53,2.383909e-08,1.5327582e-07,2.1841966e-11,0.9999999
54,4.4524233e-05,0.00057903264,2.6747387e-09,0.9993765
55,1.2508915e-05,2.3474066e-05,7.4208983e-10,0.999964
56,1.0126096e-16,1.8277035e-14,6.261965e-18,1.0
