1,"-0.007666109825437778,-0.007254103674821072,-0.0069162588394599545,-0.006602849047149334,-0.006293934294243214,-0.005985432564255849,-0.005676979332577631,-0.005368666040711095,-0.005060606488539454,-0.00475291274591888,-0.004445695533151217,-0.004139064751691263,-0.003833130548353214,-0.0035280041095243353,-0.0032237985780912415,-0.002920630437484778,-0.002618620535819932,-0.0023178951441097384,-0.002018587428397056,-0.00172083849048979,-0.0014247983561434807,-0.0011306273066272465,-0.000838496704930275,-0.0005485897092899206,-0.00026110227966499866,2.37563676157293e-05,0.00030576345723912213,0.0005846820806561792,0.0008602611534392346,0.0011322355095999825,0.0014003257162779892,0.0016642383787731918,0.001923666528580864,0.002178289690356494,0.0024277744117350564,0.0026717748114356288,0.0029099327256086327,0.003141878269825177,0.0033672303896125633,0.0035855969632174467,0.003796575252976081,0.0039997523020513515,0.004194704896490903,0.004380999885481213,0.004558194440701296,0.0047258358759772745,0.0048834618375029615,0.005030600490851883,0.005166770347170585,0.0052914805403982135,0.005404231138264465,0.0055045131064105635,0.005591808793456221,0.005665592530128688,0.005725330930700212,0.005770483746005445,0.00580050486197381,0.00581484303464444,0.005812943182876312,0.005794247828300736,0.005758198271337861,0.005704236293009812,0.0056318059581439706,0.005540355087219867,0.005429337189530814,0.00529821344398812,0.005146454278301543,0.004973541321527775,0.004778969313195186,0.004562247531676639,0.004322901521601696,0.004060474691093191,0.0037745293510146605,0.00346464799379273,0.0031304343946888524,0.0027715141124173004,0.0023875352003745187,0.001978168728812485,0.0015431087021091916,0.0010820722028446195,0.0005947993929238671,8.105298276253614e-05,-0.0004593820162656359,-0.0010266986519663623,-0.00162106886113364,-0.0022426439197264225,-0.002891554928952683,-0.003567913717093224,-0.004271813293614646,-0.005003328256065587,-0.005762515558163733,-0.00654941480187482,-0.007364048433810333,-0.008206422255808171,-0.009076525456598955,-0.009974271521928424,-0.010897890191811643,-0.011829827603469817,-0.01267262982823239,-0.013139197376848627",4
2,"-6.647097339446129e-05,0.0001510479262710196,0.00021298691954774185,0.00022241987323612378,0.00022087102547596604,0.00021708468533476744,0.00021212015181309996,0.00020609322936743224,0.00019907224465381956,0.0001911285407450447,0.00018233546471008166,0.00017276771192992202,0.0001625006763196768,0.000151609443044598,0.00014016819679224524,0.00012824970378938483,0.00011592450638875373,0.00010326057308762682,9.032305125661333e-05,7.717377548321913e-05,6.387127477330834e-05,5.0470884867814814e-05,3.7024584275624495e-05,2.358130054452845e-05,1.0187300267527899e-05,-3.113731257664565e-06,-1.62801883270558e-05,-2.927201053137818e-05,-4.2050520167646877e-05,-5.457790473989421e-05,-6.681672779451642e-05,-7.87298685057114e-05,-9.028016137613282e-05,-0.00010143011160340665,-0.00011214208079790566,-0.00012237821439731178,-0.00013210046403983045,-0.00014127107222994262,-0.00014985279531620765,-0.00015780921867175612,-0.00016510549593612422,-0.00017170876680033809,-0.0001775886220753975,-0.0001827179381144739,-0.00018707331484829615,-0.00019063550524561768,-0.0001933901808633398,-0.0001953282389871025,-0.00019644600439383542,-0.00019674570609234943,-0.00019623547759256565,-0.00019492922726466189,-0.00019284673814545794,-0.0001900132544286337,-0.00018645895679270108,-0.00018221870880397173,-0.0001773312936454441,-0.0001718385381376808,-0.0001657847833662629,-0.0001592159515250713,-0.00015217855407140268,-0.00014471907331420342,-0.00013688301248693246,-0.0001287139861668729,-0.00012025324123526859,-0.00011153890414528078,-0.00010260535136902282,-9.348305864920192e-05,-8.419819907395931e-05,-7.477239655884205e-05,-6.522301039230127e-05,-5.556317843702363e-05,-4.580196963188676e-05,-3.594503627640799e-05,-2.599501413064198e-05,-1.5951994347840337e-05,-5.814413964189136e-06,4.420379628389259e-06,1.4755541355604418e-05,2.519377092502495e-05,3.5736756986592955e-05,4.638468025519593e-05,5.713540314222776e-05,6.798411268049698e-05,7.892307817364275e-05,8.994114730409564e-05,0.00010102372776138457,0.00011215289576471665,0.00012330725200382364,0.00013446224908053583,0.0001455906196051182,0.00015666251976664824,0.00016764610553399173,0.00017850814149489302,0.00018921425365880928,0.0001997473878408429,0.00021059333420653248,0.00022699166149964256,0.0002782661932271835,0.00045091488783083333",4
3,"0.001500320533162014,0.0019375030716703434,0.001953306934990351,0.0018325496493663551,0.001689834833891013,0.0015491145059265965,0.0014130791868166015,0.0012817992726655292,0.001155203638384783,0.0010332206222379292,0.0009157769536978777,0.0008027976523949376,0.000694206025373012,0.0005899228869220008,0.0004898667953692759,0.00039395440890316324,0.0003021000602761448,0.00021421632263857182,0.00013021467887103233,5.000539159155659e-05,-2.650167132628445e-05,-9.939617694215697e-05,-0.00016876733402398925,-0.0002347030074477119,-0.0002972888411630348,-0.00035660830037548275,-0.00041274190780621334,-0.0004657665614704043,-0.000515755808525753,-0.0005627793503307221,-0.0006069026667607225,-0.0006481876198331515,-0.000686692297645286,-0.0007224709785701999,-0.0007555750598564615,-0.0007860531726885944,-0.000813951360175813,-0.0008393141815337679,-0.0008621849606075815,-0.0008826060291055593,-0.0009006198049082426,-0.0009162689379145217,-0.0009295964053598893,-0.0009406464010345839,-0.0009494642195702618,-0.0009560960313831912,-0.0009605894230390599,-0.0009629929013905691,-0.0009633552457223304,-0.0009617256308136479,-0.00095815276036465,-0.0009526838717079933,-0.0009453645355394502,-0.0009362375130291256,-0.0009253415623597383,-0.0009127110973861652,-0.000898374963263171,-0.0008823552495582643,-0.0008646670313182114,-0.0008453173108305401,-0.000824304076047111,-0.0008016163516465502,-0.0007772334995665431,-0.0007511246877520694,-0.0007232494131440559,-0.0006935572897099895,-0.0006619879794955708,-0.0006284721800619564,-0.0005929318875534939,-0.000555280758420873,-0.0005154254406551373,-0.00047326612794906797,-0.0004286971760390501,-0.00038160860732155966,-0.0003318867380254775,-0.0002794148096025295,-0.0002240744644967929,-0.00016574626354892708,-0.0001043101169067584,-3.9646508917412504e-05,2.8363277918053154e-05,9.983707567917666e-05,0.00017489096223355372,0.00025363939088007825,0.0003361954597843053,0.00042267037922771866,0.0005131738922909967,0.0006078147796785838,0.0007067005148144179,0.000809937833641361,0.0009176333137808634,0.0010298930181192323,0.0011468229919989748,0.001268529735689805,0.0013951197059829945,0.0015267373316499855,0.0016645931679809545,0.0018199749136681986,0.002055227161246176,0.0025538942271305376",4
4,"-0.015926637937231813,-0.013661357114349126,-0.012449343836361981,-0.01159668132766023,-0.010824051961234815,-0.01007295316954493,-0.009336675959746965,-0.008614894647068994,-0.007907631502227286,-0.007214912368056936,-0.0065367661755108,-0.005873227417570126,-0.005224335419655501,-0.004590133500381954,-0.003970671111013679,-0.003366002776066246,-0.0027761869450656507,-0.002201287877758973,-0.0016413743882616183,-0.0010965185558667323,-0.0005667975098824218,-5.229214337798549e-05,0.0004469141671853416,0.0009307337216349909,0.001399075658407467,0.001851847068699175,0.002288950973098225,0.002710287288477664,0.00311575372398476,0.0035052435524731695,0.0038786464034260004,0.004235849009037451,0.004576732851133358,0.004901174881244308,0.005209048271286265,0.005500220129162403,0.005774552326584581,0.006031902412516665,0.006272121552226895,0.006495055641644432,0.00670054656166269,0.0068884304985425415,0.007058539474284364,0.007210703011952646,0.0073447468709928465,0.00746049499276491,0.0075577715674685075,0.007636400118605113,0.007696205734241568,0.0077370173688310895,0.007758667111238959,0.007760992522753973,0.007743838962339045,0.007707058808014811,0.007650513681319471,0.007574076587463896,0.007477630872639529,0.007361072122861023,0.007224309920584593,0.007067266362405233,0.0068898774830195575,0.006692094518390201,0.006473881940523396,0.006235218410923726,0.005976097589398099,0.005696525732061919,0.005396522266142456,0.005076120290117558,0.004735363929171732,0.004374308734810595,0.0039930220723095045,0.0035915804193744627,0.0031700697737233607,0.002728586125969601,0.002267232908605976,0.0017861215868552327,0.0012853723572466835,0.000765111877915392,0.0002254741479697786,-0.0003333985244169946,-0.0009113575293064335,-0.0015082468223709677,-0.0021239017578260355,-0.002758150950865512,-0.003410815047818122,-0.0040817054942483555,-0.004770626405116191,-0.005477373419443599,-0.006201732596689824,-0.006943482467576978,-0.0077023931223842435,-0.008478225397530431,-0.00927073324261779,-0.010079663133122085,-0.010904753603271283,-0.011745551433484547,-0.012596331082324053,-0.013401557410335607,-0.013853362062979852,-0.013044879852157881",4
5,"-0.0011528817490937815,-0.0012546800801376268,-0.0012527943775080264,-0.001215439426513587,-0.0011701272530808549,-0.0011226898765643867,-0.0010738756225883161,-0.0010238080095306135,-0.0009725786501850742,-0.0009202809029700276,-0.0008670094171818743,-0.0008128598279573129,-0.000757928419382603,-0.0007023115208502073,-0.0006461050884289943,-0.0005894043039214036,-0.0005323029959749537,-0.0004748933136662359,-0.0004172654499128292,-0.000359507248467672,-0.0003017041252917352,-0.00024393907210651378,-0.0001862925652023062,-0.00012884280542002635,-7.166606610797821e-05,-1.4836937680451356e-05,4.157113777125687e-05,9.748526712782812e-05,0.00015283264577670153,0.00020753984894628097,0.0002615321377557045,0.00031473299431805657,0.00036706346409642876,0.000418441554429716,0.00046878192901878,0.0005179954733678382,0.0005659889751352676,0.0006126651715585574,0.0006579227221614747,0.000701656297634079,0.0007437570280564021,0.0007841129040386807,0.0008226092974170651,0.0008591297790532249,0.0008935568286843054,0.0009257726430247359,0.0009556601887361627,0.0009831040464054475,0.0010079912682467995,0.0010302124343219976,0.001049662425324227,0.0010662411150570428,0.0010798542020482582,0.0010904137033627137,0.0010978382936952524,0.001102053715617446,0.0011029928393295751,0.0011005955716949511,0.0010948088019127056,0.0010855860004308493,0.0010728867103970696,0.0010566761118873114,0.001036924270940487,0.0010136053347979956,0.0009866968961427247,0.0009561791041206025,0.000922033761428187,0.0008842436562939149,0.0008427917269731022,0.0007976602897430407,0.0007488305634031356,0.0006962820732878683,0.0006399921693340804,0.0005799358960614232,0.0005160857760679871,0.00044841168878773097,0.0003768810714288584,0.0003014590433287889,0.00022210862649729712,0.00013879122263982246,5.146693527380286e-05,-3.990505422502011e-05,-0.00013536588965856744,-0.00023495666886419464,-0.0003387180969705028,-0.00044668996829799745,-0.0005589109124937153,-0.0006754182315316104,-0.0007962476387506356,-0.0009214332839830863,-0.0010510078629788477,-0.001185002635714083,-0.0013234477603982775,-0.0014663727011008376,-0.0016138064896085158,-0.001765782134344418,-0.0019224428937894,-0.002084969296720418,-0.002259793300458446,-0.0024658097073004814",4
6,"5.451970938863404e-05,0.00010769616547401384,0.00011962792982678216,0.00011769773973191455,0.00011294551786722451,0.00010770455325426198,0.00010226415723946225,9.666003474406715e-05,9.09127833115253e-05,8.504194186897962e-05,7.906638635746255e-05,7.300481546734794e-05,6.687620286194296e-05,6.070008935110671e-05,5.449689327230445e-05,4.828814116630831e-05,4.209650689657174e-05,3.5945817411731085e-05,2.9860960953920213e-05,2.386762071515669e-05,1.799198212459885e-05,1.2260331559099669e-05,6.698498710822065e-06,1.331360559353456e-06,-3.8176790033706e-06,-8.727346118009294e-06,-1.337905677512019e-05,-1.7757420658126577e-05,-2.1850798356259915e-05,-2.5651700897633134e-05,-2.9157094445508847e-05,-3.2368689080408686e-05,-3.5293015901771696e-05,-3.794138581603157e-05,-4.032979489987376e-05,-4.2478587524819034e-05,-4.441199385518679e-05,-4.6157636514276845e-05,-4.774583903155438e-05,-4.920884843206963e-05,-5.058007489844307e-05,-5.1893188588003625e-05,-5.318120773334378e-05,-5.447567320415736e-05,-5.5805730424740574e-05,-5.719727725672641e-05,-5.8672307944762636e-05,-6.024824726247324e-05,-6.193738524662429e-05,-6.37465481871935e-05,-6.567680967428657e-05,-6.772334230276122e-05,-6.987552531279029e-05,-7.211709989052295e-05,-7.44264548917517e-05,-7.67771249712279e-05,-7.913829664119021e-05,-8.147540200931225e-05,-8.375085704548368e-05,-8.592474521207372e-05,-8.795552597051781e-05,-8.980082566822922e-05,-9.1418111902275e-05,-9.276531113999731e-05,-9.38014375579943e-05,-9.44870550736443e-05,-9.478464121626118e-05,-9.465891500837209e-05,-9.40769477828507e-05,-9.300816406709878e-05,-9.142432751207963e-05,-8.929931832746263e-05,-8.660881526445507e-05,-8.333000306515181e-05,-7.944113507796224e-05,-7.492105776951696e-05,-6.974880146870532e-05,-6.39030799740592e-05,-5.736183964488717e-05,-5.0101946394986996e-05,-4.2098814218016756e-05,-3.332612243656108e-05,-2.375575561530674e-05,-1.3357754318876758e-05,-2.1003426413646054e-06,1.004983867369802e-05,2.312744936650013e-05,3.716805900166875e-05,5.220760224644572e-05,6.828186812302128e-05,8.542592230287305e-05,0.00010367340897010635,0.00012305594528805308,0.00014360252044398614,0.00016533884284064548,0.00018829038036471957,0.00021257842091260137,0.000239265569790037,0.00027420230752550623,0.0003346119593459207",4
7,"-0.0006953293602275923,-0.0003518812825456519,-0.00022349994163717302,-0.00016812281135786256,-0.00012851831771570899,-9.264048416451898e-05,-5.904480888108132e-05,-2.7596646473393438e-05,1.7636326251069256e-06,2.9090960324051895e-05,5.443562795665047e-05,7.784295133123065e-05,9.935360144197602e-05,0.00011900407002651825,0.00013682673621190355,0.00015285058453956557,0.0001671020283152136,0.00017960528414268095,0.00019038334785365096,0.0001994590153486242,0.00020685539388348717,0.00021259696181452625,0.00021671059225514266,0.0002192259713549305,0.00022017648827526992,0.00021960003047627463,0.00021753911217292643,0.00021404140872466337,0.00020916016524324954,0.00020295392331654005,0.0001954866185406301,0.0001868275368493988,0.00017705062229295132,0.0001662341839056003,0.0001544604868058963,0.00014181474098035052,0.00012838457057379182,0.00011425944320458958,9.952953866976255e-05,8.428516793856922e-05,6.861622506526555e-05,5.261113123439243e-05,3.635640358978787e-05,1.9936335629189283e-05,3.432230868127828e-06,-1.3077709987430186e-05,-2.9518371334302795e-05,-4.581813439702431e-05,-6.190864335181567e-05,-7.7724463216855e-05,-9.32031918584042e-05,-0.0001082849683554099,-0.00012291193312136128,-0.0001370281899361614,-0.00015057921411315567,-0.00016351126643993075,-0.00017577136768431867,-0.00018730677892181413,-0.00019806455855309046,-0.0002079917501015549,-0.0002170351060173381,-0.00022514090297254263,-0.000232255409870874,-0.00023832492449554765,-0.00024329592005395417,-0.00024711580813269185,-0.0002497332185905643,-0.000251098347878953,-0.000251163885331529,-0.0002498854142410356,-0.00024722180115294146,-0.00024313609498433086,-0.00023759584036459058,-0.00023057332453596535,-0.00022204629272337684,-0.0002119980105901309,-0.00020041718913849094,-0.00018729833218622538,-0.0001726414248084951,-0.00015645148068310633,-0.00013873847643347537,-0.00011951660898507077,-9.880345520679734e-05,-7.66195721925711e-05,-5.298745823728579e-05,-2.7930466134973297e-05,-1.47223086793824e-06,2.636446952936078e-05,5.555883980284948e-05,8.609259818836978e-05,0.00011795100083661358,0.00015112379478493532,0.00018560549920959568,0.00022139608839533143,0.00025850154989626173,0.000296958706587358,0.0003375147989904681,0.00038758296276025783,0.0004883228609022239,0.0007609948941062483",4
8,"-0.0013502832083901462,-0.00132067900537447,-0.0012600928050555682,-0.0011895044391391218,-0.001117398211857079,-0.0010456032902445012,-0.0009743904353421984,-0.0009038411701872695,-0.0008340294005056981,-0.0007650312163108852,-0.0006969242308016987,-0.0006297868154706565,-0.0005636972816431829,-0.000498733014978936,-0.00043496959366662313,-0.00037247994262112893,-0.0003113335055815458,-0.0002515954565148748,-0.00019332601191235366,-0.00013657984497872366,-8.140561510094901e-05,-2.7845648177593496e-05,2.406424873613311e-05,7.429482428888967e-05,0.00012282324538059886,0.0001696328392919444,0.00021471271519035717,0.00025805722453364766,0.0002996653329450094,0.00033953993465540844,0.0003776870767502327,0.000414115147037708,0.00044883406903373224,0.00048185449482052167,0.0005131870263207494,0.0005428415035112488,0.0005708263556956084,0.0005971480447340971,0.0006218106225902575,0.0006448154078397828,0.0006661607904862032,0.0006858421592675912,0.0007038519297187795,0.0007201796739917388,0.0007348123731903966,0.0007477347434455828,0.0007589296096069953,0.0007683783353862328,0.0007760612746602336,0.0007819582330941266,0.0007860489289681638,0.0007883134013476623,0.000788732349095933,0.0007872874101796379,0.000783961343311157,0.0007787381148991468,0.0007716028977325928,0.0007625419237586861,0.0007515422405778294,0.0007385914220546796,0.0007236771619831828,0.0007067867771741732,0.0006879067098166658,0.0006670220025709606,0.000644115760313313,0.000619168653999691,0.0005921584449760653,0.0005630595596149979,0.0005318427720081287,0.0004984749740120087,0.0004629190554190643,0.0004251339383507524,0.0003850747184283021,0.00034269292877098234,0.0002979369735310877,0.00025075267038465743,0.00020108389537532023,0.00014887334091595594,9.406332579720011e-05,3.6596668757771234e-05,-2.358237643107497e-05,-8.652721438717759e-05,-0.00015228801399247427,-0.0002209108136713711,-0.00029243671980527797,-0.00036690119932958343,-0.0004443334525757736,-0.0005247559342986818,-0.000608184019399105,-0.0006946258005710026,-0.0007840820570922391,-0.0008765463681393859,-0.0009720053556069308,-0.0010704390821993925,-0.0011718215748283134,-0.0012761179127196431,-0.001383188815221481,-0.0014919488583380325,-0.0015965362069653155,-0.001679757680964622",4
9,"-0.0033676022840147812,-0.002851863015659095,-0.0025697111467397615,-0.0023684261092790093,-0.002186543612103131,-0.00201119800749483,-0.001840918323431251,-0.0016756321469773017,-0.0015153358204926803,-0.0013600187761877436,-0.0012096630234680328,-0.0010642427927088915,-0.0009237250411560094,-0.0007880694161660484,-0.0006572283534013179,-0.0005311480125708146,-0.0004097686500721398,-0.00029302509053019676,-0.00018084797844142297,-7.31643976064067e-05,3.010147401893981e-05,0.00012902699592343136,0.00022369039988623385,0.00031417014797763265,0.000400543654571206,0.000482886781651537,0.0005612734160640453,0.0006357744553888711,0.0007064576121257327,0.0007733873503983357,0.0008366242421026238,0.0008962251209003735,0.000952243358389393,0.0010047285473324674,0.001053726945974609,0.0010992819807498222,0.001141434112410522,0.0011802214317913062,0.0012156802482685691,0.001247844964926803,0.001276748609314593,0.0013024233091114557,0.0013249000181279058,0.0013442088452653156,0.0013603792737649778,0.001373439605834914,0.001383417020788924,0.0013903375247110716,0.0013942251108329806,0.0013951015579989345,0.0013929861852124414,0.0013878948653273104,0.00137983972157385,0.001368828835312641,0.001354865285129736,0.0013379469438010716,0.0013180663347656107,0.0012952098688645552,0.001269357890474776,0.0012404848460824125,0.0012085588871225683,0.001173542313024134,0.0011353921572092585,0.0010940602010294231,0.0010494938020984002,0.0010016368417586907,0.0009504300730507342,0.0008958122314738359,0.0008377211924834871,0.0007760944579321416,0.0007108703394577143,0.0006419891102158459,0.0005693933863537559,0.0004930291209690463,0.0004128464984179958,0.0003287999954393328,0.0002408489776155598,0.00014895812071324954,5.3096957821852087e-05,-4.67600592363171e-05,-0.00015063366633083497,-0.0002585407540609541,-0.0003704948112929207,-0.00048650649831694093,-0.0006065850075809287,-0.0007307388254712555,-0.0008589765735980137,-0.0009913085660787635,-0.0011277476678972498,-0.0012683101536282715,-0.0014130172172925892,-0.0015618956903793446,-0.0017149786840187087,-0.001872306831020909,-0.002033928677563912,-0.002199859637508461,-0.002368958112189845,-0.0025290656111374155,-0.0026121690616713877,-0.0024176454520418167",4
10,"-0.0007846224859673345,-0.0006035283708702988,-0.0005276905221978101,-0.0004870732415394041,-0.00045351610099064743,-0.0004211560392695102,-0.0003893552395524136,-0.0003581147925058037,-0.00032746477588019296,-0.0002974295542197414,-0.0002680282491769326,-0.00023927507076382248,-0.00021117973727724504,-0.00018374826628186902,-0.00015698357533788787,-0.0001308860979529758,-0.00010545468471323538,-8.068724804854988e-05,-5.65813817481331e-05,-3.31351973004157e-05,-1.0347811860933476e-05,1.1780261587546192e-05,3.3246543425402564e-05,5.404639274209089e-05,7.417295839817761e-05,9.361700194632228e-05,0.00011236709500273001,0.00013040991105151,0.00014773035391635325,0.00016431205740552457,0.00018013795112681308,0.00019519059628070323,0.00020945280745610084,0.00022290827578319572,0.0002355419318518237,0.0002473405314951105,0.0002582931427732582,0.00026839130381306475,0.0002776293863098189,0.0002860048234512025,0.00029351793322485165,0.00030017190945308414,0.0003059727122314282,0.0003109285762621372,0.0003150496779225076,0.00031834772877359363,0.00032083524707826605,0.00032252504928353964,0.00032342972858745433,0.000323560882761198,0.0003229286346870808,0.00032154118704297296,0.0003194041829928107,0.0003165204448245529,0.00031288981402566307,0.0003085088224139554,0.0003033707658521845,0.00029746593533874766,0.00029078171857666035,0.0002833030909294987,0.00027501322294853914,0.0002658939326374288,0.00025592651766137564,0.00024509264788963314,0.00023337501172782105,0.00022075827570811057,0.00020723005242828663,0.00019278155474999892,0.00017740848670988463,0.0001611118557138802,0.00014389837776707104,0.00012578103507165928,0.0001067795257028159,8.6920289993353e-05,6.623662643545636e-05,4.476865676639186e-05,2.2562884538279704e-05,-3.281312912495338e-07,-2.3846238830005362e-05,-4.792852998147801e-05,-7.250799001035091e-05,-9.751422184334224e-05,-0.00012287449398984407,-0.00014851452191422254,-0.00017435925827524734,-0.00020033394547724903,-0.00022636483021432063,-0.00025237981560310985,-0.00027830931320793617,-0.0003040867140942094,-0.0003296487371560186,-0.00035493592449453715,-0.0003798927462002055,-0.00040446759321177694,-0.000428612923783378,-0.00045227072124354173,-0.00047498218821062643,-0.0004924685743945556,-0.0004810830315464809,-0.00037119743336067046",4
