id,label_0,label_1,label_2,label_3
272,3.41558e-12,1.3714113e-10,1.0,1.2466963e-15
353,0.9956233,6.860051e-08,3.0748134e-07,0.004376343
37,1.2294339e-07,2.9017149e-06,1.6855113e-06,0.99999535
165,5.2145692e-12,1.0,2.5802573e-08,1.5617935e-08
302,0.9965481,0.00068475644,4.1075742e-07,0.002766818
320,0.9999999,4.5992174e-08,3.674259e-11,9.237418e-08
102,8.312932e-09,0.995355,0.004371752,0.00027322015
280,1.3791106e-06,0.0007101169,0.9825006,0.016787825
373,0.99999523,4.617796e-08,2.5444435e-10,4.7371873e-06
238,5.3938027e-08,0.99997485,2.3628916e-05,1.3793994e-06
327,1.0,6.70581e-09,7.084084e-13,2.336521e-08
339,0.9985727,1.5208216e-06,1.4984805e-08,0.0014257369
139,1.1295689e-06,0.9998994,9.935174e-05,7.545164e-08
249,4.2401172e-08,1.6673089e-06,0.99999774,6.329447e-07
88,2.6968416e-06,2.1550898e-06,8.581783e-06,0.9999865
215,1.346899e-13,1.0,2.8782653e-08,3.611658e-10
50,1.0052412e-05,5.6870003e-06,3.5596094e-07,0.9999839
335,0.9999989,1.0959192e-06,3.0737336e-08,3.2533904e-08
312,0.9999995,3.35557e-07,1.2732194e-10,1.8016844e-07
109,2.237538e-09,0.9999894,1.0654229e-05,8.715404e-10
348,0.9998934,2.00596e-05,2.4262466e-05,6.214307e-05
248,1.9718408e-13,1.2678197e-08,1.0,7.958426e-13
21,3.4584552e-06,8.617495e-06,3.6288117e-08,0.99998796
92,2.0516356e-05,7.2665097e-07,1.6455417e-05,0.99996233
120,8.1393e-05,0.99859565,0.0012853796,3.7667825e-05
237,2.936168e-09,4.8046843e-07,0.9999995,1.1222923e-11
129,8.3703745e-15,1.0,1.7534338e-09,7.092879e-11
209,3.0404817e-07,0.9995042,0.00049536384,1.7863489e-07
299,0.99972934,0.00027051705,6.633722e-08,6.4622656e-12
176,2.5818643e-05,0.99933666,0.00053048664,0.00010698315
214,6.14003e-10,0.9998914,9.555908e-07,0.00010763451
185,4.6344326e-06,0.9813355,0.018639185,2.0663929e-05
23,6.100551e-06,1.8261073e-05,3.9015404e-07,0.9999753
15,0.0060526067,3.2869918e-06,2.2787922e-06,0.9939418
169,2.1647605e-07,0.99626786,0.0003466117,0.0033853997
9,4.1478175e-12,1.022828e-08,3.9652424e-08,1.0
67,6.654227e-05,8.228695e-06,2.2702505e-05,0.9999025
258,6.913269e-08,1.2608418e-06,0.99999785,7.448188e-07
58,5.2046363e-07,2.444049e-07,6.743852e-06,0.9999925
156,7.0447285e-12,0.9999999,8.72209e-08,1.7646891e-10
75,0.001257873,0.00010412135,0.026292408,0.97234565
4,2.5423831e-05,0.0065619973,0.032643266,0.96076924
80,6.5125554e-05,1.377502e-05,0.001740998,0.99818015
193,0.004014943,0.994307,0.0013185225,0.00035950585
38,5.629776e-07,1.0427312e-06,1.5756592e-08,0.99999833
144,5.303835e-06,0.9994424,0.00054983434,2.4554352e-06
197,6.8923123e-06,0.99973327,0.00025982794,5.531372e-08
332,0.99999833,7.842954e-07,6.4075635e-08,7.596333e-07
225,0.19817309,2.8556657e-05,0.80096465,0.00083367043
86,8.0409234e-07,6.511564e-07,7.707028e-06,0.99999094
146,5.724397e-05,0.953251,5.8871916e-05,0.046632834
309,0.99999285,6.9329494e-06,2.9237754e-07,2.4599077e-08
293,0.9999919,3.588027e-06,2.3405399e-07,4.255937e-06
220,2.0946392e-07,0.0008822232,0.99872595,0.00039155656
2,0.00014449756,7.9649355e-05,4.5683104e-05,0.99973017
243,4.2482893e-06,0.9833119,0.0023682609,0.014315654
333,0.98698944,0.00019869058,0.012508883,0.00030300368
268,6.0453067e-07,0.108858585,0.016450567,0.87469023
13,0.0011641621,0.0009005376,1.9935342e-05,0.9979153
260,6.287659e-07,3.342634e-06,0.99999607,1.1972881e-08
134,0.0017848032,0.9871286,5.352204e-05,0.011033076
74,2.7677484e-06,1.2283619e-05,0.0003375088,0.9996475
345,0.99998844,1.1519057e-05,1.8733836e-08,3.464509e-11
294,0.99718636,0.001531375,0.0012041671,7.809326e-05
132,4.5987146e-12,0.9999994,7.0563445e-08,5.203933e-07
281,0.0008713573,0.003533655,0.9611628,0.03443219
377,0.9999982,1.6745091e-06,1.3286588e-08,7.620367e-08
170,2.1369166e-08,0.9999515,4.2055843e-05,6.406109e-06
262,0.086258166,2.0814257e-05,1.6154032e-05,0.91370493
329,0.99999964,2.63873e-07,2.536456e-09,4.305994e-08
117,8.9567744e-05,0.99287236,0.0067478907,0.00029004237
174,0.0006778065,0.993397,7.2753435e-05,0.0058524716
59,7.031406e-10,2.0564778e-08,1.585356e-09,1.0
381,0.9999989,1.0567069e-06,5.923463e-09,7.331212e-11
28,6.0809275e-14,1.4862421e-09,1.1801003e-12,1.0
131,1.5596374e-10,0.99999857,1.4735867e-06,9.9232886e-11
20,0.00070165447,0.0020055552,0.0050632544,0.9922295
